Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
12:59:55,57.7,21.7,1010.96,,,,0.56,3.23
13:04:55,58.4,21.8,1011.03,58.63,21.74,1010.94,0.45,0.98
13:09:56,57.7,21.8,1010.98,,,,0.41,0.11
13:14:56,58.9,21.8,1010.87,,,,0.37,0.0
13:19:56,58.0,21.8,1010.85,58.66,21.7,1010.94,0.38,0.0
13:24:56,57.9,21.9,1010.85,,,,0.43,0.59
13:29:56,58.5,22.0,1010.75,,,,0.42,0.3
13:34:57,57.7,21.8,1010.8,58.39,21.8,1010.89,0.5,1.96
13:39:57,58.1,21.6,1010.75,,,,0.41,0.11
13:44:57,58.1,21.8,1010.7,,,,0.45,0.98
13:49:57,57.8,21.7,1010.74,,,,0.42,0.3
13:54:58,58.7,21.6,1010.73,58.14,21.78,1010.83,0.4,0.01
13:59:58,58.9,21.5,1010.83,,,,0.37,0.0
14:04:58,59.6,21.6,1010.77,,,,0.37,0.0
14:09:58,59.3,21.6,1010.71,58.46,21.71,1010.76,0.36,0.0
14:14:58,58.8,21.5,1010.69,,,,0.37,0.0
14:19:59,59.2,21.5,1010.7,,,,0.41,0.11
14:24:59,59.8,21.4,1010.74,58.83,21.58,1010.74,0.38,0.0
14:29:59,60.3,21.4,1010.71,,,,0.41,0.2
14:34:59,62.0,21.3,1010.66,,,,0.37,0.0
14:40:00,61.6,21.3,1010.53,,,,0.41,0.2
14:45:00,61.0,21.4,1010.54,60.05,21.45,1010.71,0.5,1.96
14:50:00,58.6,21.3,1010.51,,,,0.43,0.69
14:55:00,59.3,21.3,1010.57,,,,0.49,1.86
15:00:00,58.1,21.4,1010.53,59.87,21.38,1010.62,0.4,0.01
15:05:01,59.9,21.4,1010.53,,,,0.42,0.3
15:10:01,60.2,21.3,1010.49,,,,0.42,0.5
15:15:01,60.4,21.4,1010.4,60.14,21.35,1010.55,0.44,0.89
15:20:01,58.9,21.4,1010.45,,,,0.42,0.5
15:25:02,58.5,21.4,1010.4,,,,0.4,0.01
15:30:02,59.0,21.5,1010.36,,,,0.37,0.0
15:35:02,59.3,21.6,1010.34,59.22,21.4,1010.48,0.38,0.0
15:40:02,59.0,21.5,1010.43,,,,0.38,0.0
15:45:02,58.6,21.6,1010.42,,,,0.41,0.11
15:50:03,58.5,21.7,1010.37,59.23,21.48,1010.42,0.4,0.0
15:55:03,57.9,21.7,1010.41,,,,0.4,0.0
16:00:03,57.6,21.6,1010.53,,,,0.42,0.4
16:05:03,59.5,21.6,1010.5,58.68,21.56,1010.42,0.37,0.0
16:10:04,59.1,21.5,1010.5,,,,0.42,0.3
16:15:04,58.6,21.4,1010.54,,,,0.4,0.0
16:20:04,59.8,21.4,1010.65,,,,0.41,0.2
16:25:04,61.3,21.4,1010.68,58.99,21.54,1010.47,0.38,0.0
16:30:04,61.3,21.3,1010.68,,,,0.46,1.18
16:35:05,63.0,21.2,1010.61,,,,0.41,0.2
16:40:05,62.7,21.2,1010.56,60.08,21.43,1010.57,0.42,0.4
16:45:05,61.4,21.2,1010.54,,,,0.4,0.01
16:50:05,61.8,21.2,1010.48,,,,0.41,0.11
16:55:06,61.5,21.2,1010.48,61.05,21.3,1010.57,0.36,0.0
17:00:06,61.4,21.3,1010.6,,,,0.39,0.0
17:05:06,61.8,21.2,1010.52,,,,0.37,0.0
17:10:06,61.7,21.3,1010.47,,,,0.37,0.0
17:15:06,62.1,21.3,1010.48,61.87,21.24,1010.56,0.41,0.2
17:20:07,61.3,21.3,1010.53,,,,0.42,0.5
17:25:07,63.0,21.2,1010.51,,,,0.45,1.08
17:30:07,62.1,21.1,1010.51,61.81,21.23,1010.51,0.43,0.59
17:35:07,62.3,21.1,1010.54,,,,0.4,0.0
17:40:08,62.7,21.1,1010.58,,,,0.37,0.0
17:45:08,64.6,21.0,1010.57,62.3,21.19,1010.53,0.42,0.4
17:50:08,64.8,21.0,1010.59,,,,0.36,0.0
17:55:08,65.4,21.0,1010.64,,,,0.38,0.0
18:00:08,64.1,20.9,1010.61,,,,0.39,0.0
18:05:09,65.6,20.9,1010.61,63.59,21.06,1010.56,0.41,0.11
18:10:09,63.9,20.9,1010.62,,,,0.38,0.0
18:15:09,64.0,20.9,1010.6,,,,0.4,0.01
18:20:09,62.3,21.0,1010.59,63.97,20.98,1010.59,0.42,0.4
18:25:10,63.5,21.0,1010.62,,,,0.41,0.11
18:30:10,63.3,21.0,1010.58,,,,0.41,0.11
18:35:10,64.3,21.0,1010.6,64.12,20.96,1010.61,0.46,1.18
18:40:10,63.9,21.0,1010.42,,,,0.45,1.08
18:45:10,62.6,21.1,1010.37,,,,0.45,1.08
18:50:11,63.0,21.2,1010.48,,,,0.44,0.79
18:55:11,64.2,21.1,1010.39,63.5,21.02,1010.55,0.47,1.38
19:00:11,63.4,21.2,1010.35,,,,0.42,0.5
19:05:11,62.8,21.3,1010.39,,,,0.47,1.38
19:10:12,63.6,21.3,1010.54,63.46,21.12,1010.47,0.49,1.86
19:15:12,62.9,21.4,1010.4,,,,0.44,0.79
19:20:12,61.4,21.5,1010.41,,,,0.59,3.72
