Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
11:29:17,38.2,37.2,1009.39,,,,0.36,0.0
11:34:17,37.8,37.1,1009.38,,,,0.39,0.0
11:39:17,38.8,36.4,1009.34,38.65,36.66,1009.45,0.38,0.0
11:44:18,37.4,36.5,1009.26,,,,0.41,0.2
11:49:18,39.0,36.4,1009.23,,,,0.38,0.0
11:54:18,37.4,36.7,1009.13,,,,0.37,0.0
11:59:18,38.2,36.2,1009.09,38.42,36.63,1009.36,0.39,0.0
12:04:19,38.5,36.0,1008.97,,,,0.37,0.0
12:09:19,38.4,36.0,1008.93,,,,0.41,0.2
12:14:19,38.4,36.0,1008.9,38.21,36.45,1009.16,0.37,0.0
12:19:19,37.3,35.7,1008.83,,,,0.37,0.0
12:24:20,38.1,35.6,1008.79,,,,0.39,0.0
12:29:20,37.5,35.7,1008.72,38.02,36.08,1008.99,0.38,0.0
12:34:20,36.9,35.6,1008.56,,,,0.38,0.0
12:39:21,37.2,36.1,1008.52,,,,0.39,0.0
12:44:21,35.9,36.3,1008.45,,,,0.39,0.0
12:49:21,36.9,35.9,1008.46,37.51,35.89,1008.78,0.41,0.11
12:54:21,36.4,35.9,1008.37,,,,0.37,0.0
12:59:22,37.1,35.9,1008.37,,,,0.38,0.0
13:04:22,36.1,36.1,1008.32,36.94,35.88,1008.54,0.38,0.0
13:09:22,36.5,35.8,1008.26,,,,0.39,0.0
13:14:22,37.1,35.9,1008.6,,,,0.44,0.79
13:19:23,36.5,35.5,1008.5,36.66,35.9,1008.44,0.37,0.0
13:24:23,36.9,35.0,1008.53,,,,0.4,0.0
13:29:23,37.2,34.9,1008.44,,,,0.39,0.0
13:34:23,37.5,35.1,1008.36,,,,0.37,0.0
13:39:24,38.7,35.2,1008.42,37.0,35.53,1008.42,0.42,0.3
13:44:24,40.4,34.7,1008.33,,,,0.38,0.0
13:49:24,40.6,34.5,1008.29,,,,0.37,0.0
13:54:25,40.4,34.7,1008.19,38.18,35.13,1008.39,0.37,0.0
13:59:25,41.8,34.2,1008.1,,,,0.38,0.0
14:04:25,41.2,34.7,1008.09,,,,0.39,0.0
14:09:25,39.5,34.4,1008.06,39.42,34.74,1008.28,0.39,0.0
14:14:26,39.2,34.2,1008.12,,,,0.38,0.0
14:19:26,38.6,34.1,1008.03,,,,0.39,0.0
14:24:26,39.2,34.2,1007.94,,,,0.38,0.0
14:29:26,39.0,34.0,1007.86,39.99,34.37,1008.16,0.38,0.0
14:34:27,38.0,34.5,1007.83,,,,0.37,0.0
14:39:27,39.0,34.4,1007.8,,,,0.38,0.0
14:44:27,41.9,34.1,1007.89,39.74,34.28,1007.97,0.41,0.2
14:49:27,42.1,33.6,1007.87,,,,0.45,0.98
14:54:28,42.7,33.3,1007.81,,,,0.39,0.0
14:59:28,42.8,33.1,1007.84,40.25,33.95,1007.9,0.39,0.0
15:04:28,42.6,32.9,1007.81,,,,0.38,0.0
15:09:29,41.2,33.1,1007.86,,,,0.43,0.69
15:14:29,40.2,33.1,1007.96,,,,0.37,0.0
15:19:29,42.0,33.1,1007.9,41.25,33.52,1007.85,0.4,0.0
15:24:29,42.0,33.3,1007.83,,,,0.38,0.0
15:29:30,40.6,33.5,1007.7,,,,0.38,0.0
15:34:30,39.0,33.2,1007.66,41.52,33.22,1007.82,0.39,0.0
15:39:30,40.1,33.2,1007.51,,,,0.38,0.0
15:44:30,39.4,33.1,1007.37,,,,0.37,0.0
15:49:31,39.4,33.1,1007.32,40.65,33.16,1007.69,0.38,0.0
15:54:31,40.4,33.4,1007.32,,,,0.38,0.0
15:59:31,39.4,33.4,1007.37,,,,0.38,0.0
16:04:31,39.6,33.4,1007.28,,,,0.38,0.0
16:09:32,39.5,33.4,1007.22,39.94,33.3,1007.53,0.38,0.0
16:14:32,38.8,33.4,1007.14,,,,0.38,0.0
16:19:32,40.3,33.3,1007.09,,,,0.36,0.0
16:24:33,41.7,33.2,1007.07,39.86,33.29,1007.27,0.37,0.0
16:29:33,40.0,33.0,1007.02,,,,0.37,0.0
16:34:33,42.4,33.1,1006.96,,,,0.36,0.0
16:39:33,39.0,33.3,1006.9,40.11,33.29,1007.14,0.38,0.0
16:44:34,38.7,33.2,1006.9,,,,0.37,0.0
16:49:34,39.9,33.1,1006.87,,,,0.37,0.0
16:54:34,41.2,33.2,1006.83,,,,0.39,0.0
16:59:34,40.4,33.2,1006.87,40.24,33.2,1007.0,0.38,0.0
17:04:35,40.5,33.1,1006.79,,,,0.4,0.0
17:09:35,38.0,33.4,1006.78,,,,0.37,0.0
17:14:35,38.3,33.4,1006.77,39.84,33.2,1006.87,0.38,0.0
17:19:35,39.3,33.2,1006.76,,,,0.37,0.0
17:24:36,38.8,33.4,1006.69,,,,0.38,0.0
17:29:36,39.4,33.3,1006.61,39.45,33.25,1006.79,0.38,0.0
17:34:36,40.0,33.3,1006.6,,,,0.37,0.0
17:39:36,40.9,33.2,1006.6,,,,0.38,0.0
17:44:37,39.6,33.1,1006.55,,,,0.37,0.0
17:49:37,39.8,33.1,1006.56,39.46,33.25,1006.7,0.38,0.0
17:54:37,39.6,33.1,1006.56,,,,0.38,0.0
17:59:38,40.5,33.2,1006.53,,,,0.38,0.0
18:04:38,39.2,33.1,1006.53,39.71,33.2,1006.6,0.38,0.0
18:09:38,39.4,33.0,1006.5,,,,0.37,0.0
18:14:38,39.6,32.9,1006.42,,,,0.38,0.0
18:19:39,40.4,32.7,1006.45,39.9,33.07,1006.53,0.38,0.0
18:24:39,41.0,32.6,1006.42,,,,0.38,0.0
18:29:39,46.6,31.9,1006.41,,,,0.39,0.0
18:34:39,46.7,31.7,1006.37,,,,0.36,0.0
18:39:40,48.8,31.7,1006.43,42.18,32.59,1006.48,0.38,0.0
18:44:40,50.0,31.7,1006.45,,,,0.38,0.0
18:49:40,50.2,31.6,1006.5,,,,0.39,0.0
18:54:40,50.4,31.4,1006.52,45.31,32.12,1006.45,0.37,0.0
18:59:41,48.2,31.2,1006.52,,,,0.36,0.0
19:04:41,50.1,30.9,1006.48,,,,0.39,0.0
19:09:41,50.7,30.7,1006.49,48.27,31.54,1006.46,0.38,0.0
19:14:41,50.8,30.5,1006.57,,,,0.39,0.0
19:19:42,49.6,30.3,1006.65,,,,0.38,0.0
19:24:42,50.1,30.2,1006.66,,,,0.39,0.0
19:29:42,51.7,29.8,1006.69,50.18,30.83,1006.53,0.38,0.0
19:34:42,50.8,29.7,1006.86,,,,0.38,0.0
19:39:43,52.0,29.7,1006.8,,,,0.38,0.0
19:44:43,52.7,29.5,1006.91,50.67,30.25,1006.66,0.38,0.0
19:49:43,52.7,29.3,1006.87,,,,0.38,0.0
19:54:43,52.8,29.2,1006.97,,,,0.38,0.0
19:59:44,53.0,29.1,1006.96,51.62,29.73,1006.79,0.4,0.0
20:04:44,53.9,28.9,1007.04,,,,0.39,0.0
20:09:44,54.9,28.8,1007.07,,,,0.39,0.0
20:14:44,54.2,28.7,1007.08,,,,0.38,0.0
20:19:45,54.9,28.6,1007.08,53.19,29.15,1006.92,0.39,0.0
20:24:45,54.5,28.6,1007.15,,,,0.37,0.0
20:29:45,54.3,28.6,1007.23,,,,0.37,0.0
20:34:45,54.8,28.4,1007.23,54.0,28.82,1007.07,0.38,0.0
20:39:46,55.0,28.2,1007.27,,,,0.38,0.0
20:44:46,55.4,28.2,1007.33,,,,0.4,0.01
20:49:46,55.7,28.1,1007.34,54.76,28.51,1007.18,0.41,0.2
20:54:46,56.0,27.8,1007.3,,,,0.36,0.0
20:59:47,57.0,27.7,1007.33,,,,0.41,0.2
21:04:47,56.5,27.7,1007.32,,,,0.37,0.0
21:09:47,56.2,27.5,1007.42,55.54,28.08,1007.26,0.38,0.0
21:14:47,57.1,27.2,1007.41,,,,0.39,0.0
21:19:48,57.3,27.2,1007.42,,,,0.37,0.0
21:24:48,57.5,27.0,1007.35,56.37,27.66,1007.35,0.38,0.0
21:29:48,56.8,27.2,1007.44,,,,0.37,0.0
21:34:48,56.8,27.3,1007.36,,,,0.35,0.0
21:39:49,56.4,27.3,1007.43,56.76,27.39,1007.38,0.37,0.0
21:44:49,57.4,27.1,1007.4,,,,0.38,0.0
21:49:49,58.5,26.8,1007.4,,,,0.38,0.0
21:54:49,59.1,26.6,1007.5,,,,0.38,0.0
21:59:50,59.2,26.6,1007.5,57.61,27.03,1007.41,0.38,0.0
22:04:50,59.2,26.6,1007.5,,,,0.37,0.0
22:09:50,58.8,26.8,1007.44,,,,0.37,0.0
22:14:50,57.4,27.2,1007.48,57.96,26.95,1007.44,0.38,0.0
22:19:51,56.5,27.6,1007.47,,,,0.38,0.0
22:24:51,57.7,27.2,1007.48,,,,0.38,0.0
22:29:51,58.2,27.1,1007.42,58.2,26.96,1007.46,0.37,0.0
22:34:51,57.4,27.2,1007.42,,,,0.38,0.0
22:39:52,57.4,27.2,1007.4,,,,0.37,0.0
22:44:52,57.6,27.1,1007.43,,,,0.36,0.0
22:49:52,56.9,27.7,1007.38,57.71,27.17,1007.45,0.38,0.0
22:54:52,56.8,27.7,1007.4,,,,0.38,0.0
22:59:53,56.9,27.5,1007.4,,,,0.38,0.0
23:04:53,57.7,27.4,1007.38,57.31,27.37,1007.42,0.38,0.0
23:09:53,57.5,27.5,1007.37,,,,0.38,0.0
23:14:53,57.8,27.2,1007.39,,,,0.38,0.0
23:19:54,60.9,27.0,1007.35,57.69,27.35,1007.39,0.41,0.11
23:24:54,59.7,27.0,1007.32,,,,0.38,0.0
23:29:54,60.5,26.8,1007.29,,,,0.37,0.0
23:34:54,61.6,26.7,1007.32,,,,0.37,0.0
23:39:55,61.1,26.8,1007.28,59.05,27.16,1007.36,0.38,0.0
23:44:55,60.8,26.7,1007.37,,,,0.38,0.0
23:49:55,61.3,26.4,1007.27,,,,0.36,0.0
23:54:55,61.5,26.4,1007.36,60.27,26.85,1007.33,0.38,0.0
23:59:56,60.9,26.4,1007.37,,,,0.38,0.0
00:04:56,60.7,26.4,1007.35,,,,0.38,0.0
00:09:56,60.9,26.4,1007.39,60.9,26.6,1007.33,0.38,0.0
00:14:56,60.9,26.5,1007.35,,,,0.38,0.0
00:19:57,60.7,26.4,1007.53,,,,0.37,0.0
00:24:57,61.4,26.2,1007.58,,,,0.39,0.0
00:29:57,61.6,26.1,1007.6,61.07,26.39,1007.39,0.42,0.4
00:34:57,60.9,26.2,1007.56,,,,0.38,0.0
00:39:58,61.1,26.1,1007.59,,,,0.38,0.0
00:44:58,61.6,26.1,1007.6,61.07,26.28,1007.49,0.39,0.0
00:49:58,62.1,25.8,1007.59,,,,0.37,0.0
00:54:58,61.7,25.9,1007.56,,,,0.36,0.0
00:59:59,61.1,25.8,1007.5,61.31,26.11,1007.55,0.4,0.01
01:04:59,62.2,25.7,1007.49,,,,0.39,0.0
01:09:59,62.7,25.4,1007.41,,,,0.3,0.0
01:14:59,62.9,25.3,1007.39,,,,0.38,0.0
01:20:00,62.8,25.5,1007.44,61.91,25.78,1007.53,0.38,0.0
01:25:00,63.6,25.2,1007.38,,,,0.38,0.0
01:30:00,63.1,25.2,1007.44,,,,0.38,0.0
01:35:00,63.8,25.1,1007.47,62.6,25.49,1007.47,0.38,0.0
01:40:00,63.7,25.1,1007.37,,,,0.39,0.0
01:45:01,63.8,25.1,1007.28,,,,0.37,0.0
01:50:01,63.6,25.1,1007.34,63.22,25.27,1007.4,0.38,0.0
01:55:01,63.7,25.2,1007.35,,,,0.38,0.0
02:00:01,64.8,24.9,1007.35,,,,0.37,0.0
02:05:02,64.0,25.2,1007.35,,,,0.38,0.0
02:10:02,65.1,24.9,1007.31,63.92,25.1,1007.38,0.37,0.0
02:15:02,65.8,24.7,1007.29,,,,0.41,0.2
02:20:02,66.9,24.5,1007.29,,,,0.37,0.0
02:25:03,67.0,24.3,1007.26,64.84,24.9,1007.32,0.4,0.01
02:30:03,67.1,24.3,1007.22,,,,0.4,0.01
02:35:03,66.9,24.3,1007.11,,,,0.37,0.0
02:40:03,66.1,24.4,1007.14,65.74,24.67,1007.27,0.38,0.0
02:45:04,66.2,24.4,1007.16,,,,0.37,0.0
02:50:04,66.3,24.4,1007.1,,,,0.37,0.0
02:55:04,66.7,24.4,1007.16,,,,0.37,0.0
03:00:04,66.6,24.4,1007.13,66.56,24.41,1007.2,0.38,0.0
03:05:05,66.7,24.3,1007.05,,,,0.37,0.0
03:10:05,66.7,24.3,1007.07,,,,0.38,0.0
03:15:05,66.3,24.2,1007.07,66.56,24.34,1007.12,0.45,0.98
03:20:05,66.1,24.4,1007.01,,,,0.4,0.0
03:25:06,65.8,24.3,1007.07,,,,0.38,0.0
03:30:06,64.7,24.4,1007.06,66.21,24.35,1007.09,0.38,0.0
03:35:06,66.0,24.1,1007.06,,,,0.38,0.0
03:40:06,67.0,23.8,1007.1,,,,0.41,0.2
03:45:06,65.3,24.3,1007.05,,,,0.39,0.0
03:50:07,65.8,24.0,1007.09,66.04,24.21,1007.07,0.38,0.0
03:55:07,66.2,23.9,1007.05,,,,0.39,0.0
04:00:07,67.1,23.8,1007.02,,,,0.39,0.0
04:05:07,66.9,23.7,1007.01,66.09,24.07,1007.05,0.37,0.0
04:10:08,67.2,23.7,1007.0,,,,0.35,0.0
04:15:08,67.1,23.7,1006.95,,,,0.39,0.0
04:20:08,67.2,23.6,1007.0,66.58,23.86,1007.03,0.37,0.0
04:25:08,67.2,23.6,1006.93,,,,0.37,0.0
04:30:09,66.7,23.9,1006.97,,,,0.38,0.0
04:35:09,66.3,23.7,1006.97,,,,0.36,0.0
04:40:09,67.4,23.6,1007.0,66.93,23.72,1007.0,0.37,0.0
04:45:09,66.5,23.6,1006.95,,,,0.37,0.0
04:50:10,66.0,23.6,1006.97,,,,0.38,0.0
04:55:10,66.2,23.6,1006.93,66.78,23.66,1006.97,0.37,0.0
05:00:10,67.0,23.6,1006.96,,,,0.37,0.0
05:05:10,66.3,23.7,1006.99,,,,0.38,0.0
05:10:10,66.6,23.6,1007.06,66.62,23.65,1006.97,0.37,0.0
05:15:11,66.0,23.7,1007.02,,,,0.38,0.0
05:20:11,67.2,23.5,1007.04,,,,0.37,0.0
05:25:11,66.2,23.4,1007.04,,,,0.39,0.0
05:30:11,65.7,23.6,1007.07,66.37,23.59,1007.0,0.38,0.0
05:35:12,66.3,23.4,1007.06,,,,0.37,0.0
05:40:12,64.8,23.6,1007.03,,,,0.39,0.0
05:45:12,65.9,23.4,1007.01,66.2,23.55,1007.03,0.37,0.0
05:50:12,66.2,23.3,1007.11,,,,0.39,0.0
05:55:13,65.6,23.8,1007.08,,,,0.38,0.0
06:00:13,65.1,23.9,1007.0,65.9,23.56,1007.05,0.37,0.0
06:05:13,65.7,23.8,1007.1,,,,0.37,0.0
06:10:13,64.0,24.0,1007.07,,,,0.37,0.0
06:15:14,64.9,23.6,1007.08,,,,0.39,0.0
06:20:14,65.1,23.6,1007.08,65.36,23.64,1007.06,0.38,0.0
06:25:14,64.6,23.4,1007.14,,,,0.37,0.0
06:30:14,66.4,23.3,1007.2,,,,0.38,0.0
06:35:15,66.8,23.3,1007.21,65.44,23.6,1007.11,0.37,0.0
06:40:15,67.1,23.2,1007.29,,,,0.4,0.01
06:45:15,67.1,23.6,1007.36,,,,0.37,0.0
06:50:15,66.7,23.6,1007.34,65.84,23.54,1007.19,0.37,0.0
06:55:15,66.1,23.7,1007.35,,,,0.37,0.0
07:00:16,65.4,24.1,1007.42,,,,0.37,0.0
07:05:16,64.2,24.3,1007.41,,,,0.37,0.0
07:10:16,63.9,24.2,1007.44,65.83,23.67,1007.28,0.38,0.0
07:15:16,64.7,24.0,1007.48,,,,0.37,0.0
07:20:17,64.8,24.2,1007.46,,,,0.38,0.0
07:25:17,63.7,24.5,1007.5,65.37,23.94,1007.4,0.39,0.0
07:30:17,61.9,25.0,1007.6,,,,0.39,0.0
07:35:17,60.4,26.5,1007.58,,,,0.38,0.0
07:40:18,57.1,28.3,1007.67,63.22,24.88,1007.49,0.35,0.0
07:45:18,56.6,28.5,1007.8,,,,0.37,0.0
07:50:18,55.3,28.6,1007.87,,,,0.39,0.0
07:55:18,55.7,28.7,1007.82,,,,0.37,0.0
08:00:19,51.3,31.1,1007.89,59.15,26.94,1007.62,0.38,0.0
08:05:19,52.8,30.2,1007.79,,,,0.35,0.0
08:10:19,51.9,30.4,1007.94,,,,0.4,0.01
08:15:19,52.9,30.3,1008.08,55.59,28.76,1007.8,0.37,0.0
08:20:20,50.2,31.9,1008.1,,,,0.36,0.0
08:25:20,47.8,33.4,1008.11,,,,0.38,0.0
08:30:20,45.2,35.5,1008.16,51.97,30.86,1007.96,0.37,0.0
08:35:20,44.2,36.3,1009.38,,,,0.38,0.0
08:40:21,42.9,37.2,1010.99,,,,0.37,0.0
08:45:21,40.3,39.2,1014.15,,,,0.38,0.0
08:50:21,37.8,39.5,1022.78,46.6,34.39,1009.06,0.4,0.0
08:55:21,39.0,39.4,1030.66,,,,0.37,0.0
09:00:22,41.8,37.4,1033.18,,,,0.38,0.0
09:05:22,40.7,37.7,1031.55,42.99,36.75,1017.71,0.37,0.0
09:10:22,41.9,37.0,1029.46,,,,0.38,0.0
09:15:23,40.4,37.8,1029.35,,,,0.39,0.0
09:20:23,39.4,38.6,1030.83,40.84,38.01,1024.23,0.37,0.0
09:25:23,39.7,38.3,1033.63,,,,0.38,0.0
09:30:23,39.2,38.8,1037.78,,,,0.38,0.0
09:35:24,40.4,38.0,1043.82,,,,0.37,0.0
09:40:24,41.4,36.7,1052.48,40.39,37.97,1032.3,0.38,0.0
09:45:24,39.6,37.7,1060.92,,,,0.37,0.0
09:50:24,37.9,39.4,1066.2,,,,0.38,0.0
09:55:25,40.1,38.0,1070.06,40.0,38.03,1045.45,0.38,0.0
10:00:25,39.5,36.8,1071.59,,,,0.37,0.0
10:05:25,41.1,37.2,1067.62,,,,0.37,0.0
10:10:26,39.1,37.4,1008.56,39.8,37.83,1051.27,0.38,0.0
10:15:26,38.6,37.4,1008.2,,,,0.38,0.0
10:20:26,37.7,37.7,1008.16,,,,0.37,0.0
10:25:26,38.7,37.0,1008.1,,,,0.37,0.0
10:30:27,39.1,37.3,1008.12,39.14,37.59,1042.19,0.38,0.0
10:35:27,39.4,36.8,1008.11,,,,0.37,0.0
10:40:27,39.7,36.2,1008.01,,,,0.37,0.0
10:45:28,42.3,35.4,1008.01,39.52,36.92,1020.45,0.37,0.0
10:50:28,40.6,35.7,1007.99,,,,0.37,0.0
10:55:28,40.4,35.1,1007.88,,,,0.37,0.0
11:00:28,42.0,35.1,1008.03,39.85,36.37,1008.06,0.37,0.0
11:05:29,41.5,35.3,1007.91,,,,0.39,0.0
11:10:29,39.9,36.5,1007.94,,,,0.38,0.0
11:15:29,38.1,36.7,1007.87,,,,0.37,0.0
11:20:29,37.8,36.6,1007.83,40.17,35.94,1007.99,0.37,0.0
11:25:30,39.7,36.2,1007.68,,,,0.37,0.0
11:30:30,39.1,36.8,1007.58,,,,0.37,0.0
11:35:30,39.4,36.7,1007.43,39.85,36.07,1007.81,0.37,0.0
11:40:31,39.4,36.5,1007.47,,,,0.37,0.0
11:45:31,38.0,35.5,1007.52,,,,0.38,0.0
11:50:31,38.4,35.3,1007.4,39.13,36.21,1007.66,0.36,0.0
11:55:31,37.3,36.0,1007.36,,,,0.37,0.0
12:00:32,38.3,36.2,1007.32,,,,0.37,0.0
12:05:32,37.8,36.3,1007.28,,,,0.37,0.0
12:10:32,37.3,36.3,1007.26,38.47,36.18,1007.49,0.36,0.0
12:15:33,38.6,35.6,1007.2,,,,0.37,0.0
12:20:33,38.5,36.0,1007.09,,,,0.37,0.0
12:25:33,33.9,36.0,1007.03,37.75,35.97,1007.29,0.38,0.0
12:30:33,34.3,35.7,1006.95,,,,0.41,0.2
12:35:34,31.7,35.6,1006.91,,,,0.4,0.0
12:40:34,33.7,35.5,1006.91,36.14,35.92,1007.13,0.37,0.0
12:45:34,35.5,34.8,1006.84,,,,0.38,0.0
12:50:34,37.8,35.1,1006.84,,,,0.37,0.0
12:55:35,33.3,34.8,1006.75,,,,0.37,0.0
13:00:35,34.5,34.6,1006.6,35.18,35.37,1006.98,0.37,0.0
13:05:35,33.2,34.6,1006.63,,,,0.37,0.0
13:10:35,35.3,34.4,1006.67,,,,0.37,0.0
13:15:36,38.0,34.2,1006.65,34.73,34.93,1006.77,0.41,0.11
13:20:36,37.7,34.1,1006.57,,,,0.36,0.0
13:25:36,42.2,33.4,1006.66,,,,0.37,0.0
13:30:37,46.0,32.7,1006.65,37.35,34.27,1006.69,0.38,0.0
13:35:37,54.6,32.5,1006.56,,,,0.38,0.0
13:40:37,51.6,32.5,1006.61,,,,0.37,0.0
13:45:37,50.1,32.6,1006.63,,,,0.37,0.0
13:50:38,48.3,33.2,1006.63,43.7,33.42,1006.62,0.36,0.0
13:55:38,48.5,32.6,1006.62,,,,0.36,0.0
14:00:38,48.6,33.0,1006.64,,,,0.39,0.0
14:05:38,43.5,33.1,1006.61,47.11,32.97,1006.62,0.37,0.0
14:10:39,46.2,33.6,1006.6,,,,0.37,0.0
14:15:39,46.7,33.5,1006.65,,,,0.37,0.0
14:20:39,51.0,33.4,1006.75,48.91,33.0,1006.63,0.38,0.0
14:25:39,56.2,31.9,1006.68,,,,0.39,0.0
14:30:40,56.9,31.2,1006.55,,,,0.4,0.0
14:35:40,54.0,31.5,1006.52,,,,0.38,0.0
14:40:40,56.2,31.8,1006.38,50.78,32.56,1006.62,0.36,0.0
14:45:40,45.5,32.5,1006.38,,,,0.4,0.01
14:50:41,54.4,32.4,1006.36,,,,0.38,0.0
14:55:41,58.7,31.2,1006.22,52.58,32.3,1006.51,0.37,0.0
15:00:41,58.1,31.0,1006.23,,,,0.38,0.0
15:05:42,56.5,31.3,1006.17,,,,0.37,0.0
15:10:42,57.4,31.3,1006.06,55.39,31.61,1006.35,0.38,0.0
15:15:42,50.0,32.0,1006.07,,,,0.38,0.0
15:20:42,41.8,33.0,1005.96,,,,0.4,0.01
15:25:43,39.3,33.2,1005.97,,,,0.37,0.0
15:30:43,37.6,33.6,1005.99,49.93,32.15,1006.18,0.37,0.0
15:35:43,38.1,33.6,1006.01,,,,0.37,0.0
15:40:43,38.2,33.7,1006.06,,,,0.37,0.0
